text_to_analyse,label
"LA PANTALLA DEL TERMOSTATO AZDI6BLUEFACECB, EN LUGAR DE APARECER LOS SÍMBOLOS, TEMPERATURAS Y DEMÁS INFORMACIÓN, SOLO APARECEN RAYAS VERTICALES COMO SI LA PANTALLA ESTUVIERA ROTA TERMOSTATO BLUEFACE BLANCO EN LA PANTALLA APARECEN LÍNEAS VERTICALES,COMO SI ESTUVIERA ROTA A PANTALLA. NI NÚMEROS, NI LETRAS NI SÍMBOLOS.",1
"NO FUNCIONA, CUANDO LLEVA UN TIEMPO ENCENDIDO SE BLOQUEA Y ACTUA SOBRE LA REJILLA SIN PULSARLO *CE6 - TERMOSTATO DE CABLE INTELIGENTE BLUEFA AIRZONE NO FUNCIONA, CUANDO LLEVA UN TIEMPO ENCENDIDO SE BLOQUEA Y ACTUA SOBRE LA REJILLA SIN PULSARLO",0
EL TERMOSTATO BLUEFACE LE APARECEN RAYAS EN LA PANTALLA. TERMOSTATO AZUL LE SALEN RAYAS EN LA PANTALLA.,1
"SE ENCIENDE LA PANTALLA, PERO NO SALE MENÚ, NI NINGÚN COMANDO. TERMOSTATO BLUEFACE CABLE BLANCO SE ENCIENDE LA PANTALLA, PERO NO SALE NINGÚN COMANDO NI EL MENU.",1
Línea verde en la pantalla. Termostato Blueface Blc línea verde en la pantalla,1
"el termostato ya no funciona y ya no responde al comando, permanece congelado. TERMOSTATO PIENSA EN RADIO el termostato permanece congelado, es imposible cambiar la configuración las teclas táctiles ya no responden",0
SE QUEDA LA PANTALLA EN BLANCO LITE RADIO BLANCO SE QUEDA PANTALLA EN BLANCO,1
La Pantalla del Termostato Think Radio sale llena de puntos negros  y no es nítida TERMOSTATO THINK RADIO La Pantalla del Termostato Think Radio sale llena de puntos negros  y no es nítida. Solicitamos sustitución del mismo.,1
"Problema de cristal líquido en el termostato_x000D_
Ver n°12046 TERMOSTATO AIRZONE THINK RADIO BLANCO problema de cristal liquido_x000D_
Número de billete 12046",1
"problema de visualización, pantalla ilegible control remoto cara azul Problema de visualización en blueface",1
"Sin pantalla. Sin número de billete. Ya hemos proporcionado un mando a distancia al cliente: tras la sustitución, todo está bien. Mando a distancia Bleuface Blanco Sin pantalla. Sin número de billete. Ya hemos proporcionado un mando a distancia al cliente: tras la sustitución, todo está bien.",1
"DOS BLUEFACE FLEXA3.0, UNO ESTÁ CON LA PANTALLA EN BLANCO Y EL OTRO NO RESPONDE AL TACTIL EN LA ZONA DE BAJAR TEMPERATURA. TERMOSTATO BLUEFACE BLANCO CENTRALIZADO TIENEN UN POCO MAS DE TRES AÑOS, LA INSTALACION TIENE WEBSERVER (GARANTIA 3 AÑOS) Y EL FALLO LO TIENEN HACE TIEMPO. ENVIAR 2 A LA OFICINA DE MURCIA, PUES LOS HE QUITADO DE LOS PANELES.",1
"El termostato blueface de acuazone se queda con la A pensando y no hace nada, cuando lo cambiamos a otra zona pasa lo mismo, lo hemos cambiado pro otro termostato y funciona perfectamente. Blueface negro aguazona El termostato está todavía en la instalación, en cuanto recibamos el repuesto lo cambiamos y enviamos el defectuoso. Se trata de un sistema Acuazone.",0
"PANTALLA GRIS, MÁS DISPLAY REMOTO PANTALLA GRIS / SIN PANTALLA",1
blueface bloqueado no funciona MANDO A DISTANCIA AZUL BLUEFACE BLOQUEADO NO FUNCIONA,0
Fallo en la pantalla de línea vertical del termostato. cara azul blanca SOLICITUD POR CORREO ELECTRÓNICO A SAV@AIRZONEFRANCE.FR DEVOLUCIÓN A PARTIR DEL 11/04/2020 a las 07:34,1
"termostato le aparecen unas rayas en el display, se procede a su sustitucion cara azul termostato aparecen rayas en el display, solicitamos cambio en garantia",1
BLUEFACE BLOQUEADO NO FUNCIONA MANDO A DISTANCIA AZUL EL MANDO BLUEFACE BLOQUEADO NO FUNCIONA,0
TERMOSTATO THINK SE BLOQUEA TERMOSTATO THINK RADIO TERMOSTATO THINK RADIO SE BLOQUEA,0
INTERVENCIÓN DIVERSA CARA AZUL PANTALLA MULTICOLOR,1
EN EL DISPLAY APARECE UNA LINEA DE PUNTOS REFERENTE A UN PROBLEMA TTO. CENT. CABLE INTELIGENTE AIRZON THINK 8Z RADIO EN EL DISPLAY APARECE UNA LINEA DE PUNTOS REFERENTE A UN PROBLEMA,1
LÍNEA ROJA CRUZA TODA LA PANTALLA TERMOSTATO CABLE INTELIGENTE LINEA ROJA CRUZA TODA LA PANTALLA,1
Se desconecta la pantalla TERMOSTATO SE DESCONECTA LA PANTALLA,1
"2 UNIDADES DE CCP _x000D_
2 UNIDADES WEBSERVER CABLE_x000D_
2 UNIDADES BLUEFACE BLANCO ACUAZONE TIENE UNA RAYA EN LA PANTALLA_x000D_
1 UNIDAD BLUEFACE BLANCO FLEXA 3 TIENE UNA RAYA EN LA PANTALLA_x000D_
2 UNIDADES MOTOR INTELIGENTE DOBLE NO ABREN COMPLETAMENTE LA REJILLA TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 8 ENVIAR UN TERMOSTATO NUEVO",1
"2 UNIDADES DE CCP _x000D_
2 UNIDADES WEBSERVER CABLE_x000D_
2 UNIDADES BLUEFACE BLANCO ACUAZONE TIENE UNA RAYA EN LA PANTALLA_x000D_
1 UNIDAD BLUEFACE BLANCO FLEXA 3 TIENE UNA RAYA EN LA PANTALLA_x000D_
2 UNIDADES MOTOR INTELIGENTE DOBLE NO ABREN COMPLETAMENTE LA REJILLA TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UN TERMOSTATO NUEVO",1
"2 UNIDADES DE CCP _x000D_
2 UNIDADES WEBSERVER CABLE_x000D_
2 UNIDADES BLUEFACE BLANCO ACUAZONE TIENE UNA RAYA EN LA PANTALLA_x000D_
1 UNIDAD BLUEFACE BLANCO FLEXA 3 TIENE UNA RAYA EN LA PANTALLA_x000D_
2 UNIDADES MOTOR INTELIGENTE DOBLE NO ABREN COMPLETAMENTE LA REJILLA TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UN TERMOSTATO NUEVO",1
"El termostato se sale_x000D_
Ver ticket número 12693 TERMOSTATO THINK RADIO BLANCO IBPRO6 Se sale la pantalla del termostato_x000D_
Ver número de billete: 12693",1
"Cuando nuestro INSTALADOR realiza la PUESTA en MARCHA, uno de los TERMOSTATOS parpadea. TERMOSTATO BLUEFACE BLANCO AL REALIZAR LA PUESTA EN MARCHA EL TERMOSTATO PARPADEA, HABLAMOS CON EL SAT Y NOS AUTORIZAN CAMBIO EN GARANTIA.",1
raya vertical en el termostato TERMOSTATO AZUL Raya vertical,1
"BLUEACE NO FUNICIONA. NO ARRANCA, SE QUEDA REINICIANDO CONSTANTEMENTE. SOLICITO GARANTIA. BLUEFACE BLANCO BLUEACE NO FUNICIONA. NO ARRANCA, SE QUEDA REINICIANDO CONSTANTEMENTE. SOLICITO GARANTIA.",0
3  TERMOSTATOS AIRZONE AZCE6THINKRB---DESPEGADA LA PANTALLA DEL TERMOSTATO PENSAR TERMOSTATO RADIO BLANCO SE DESPEGA LA PANTALLA DEL TERMOSTATO,1
3  TERMOSTATOS AIRZONE AZCE6THINKRB---DESPEGADA LA PANTALLA DEL TERMOSTATO PENSAR TERMOSTATO RADIO BLANCO SE DESPEGA LA PANTALLA DEL TERMOSTATO,1
3  TERMOSTATOS AIRZONE AZCE6THINKRB---DESPEGADA LA PANTALLA DEL TERMOSTATO PENSAR TERMOSTATO RADIO BLANCO SE DESPEGA LA PANTALLA DEL TERMOSTATO,1
AL TERMOSTATO LE APARECE UNA LINEA VERDE TERMOSTATO AZUL SOLICITAMOS EL CAMBIO,1
"PIENSE QUE EL RADIOTERMOSTATO NO FUNCIONA NO ENCIENDE AUN DESPUÉS DE HABER SUSTITUIDO LA BATERÍA TERMOSTATO THINK RADIO EL TERMOSTATO NUNCA FUNCIONÓ Y NUNCA SE ENCIENDE, EL EQUIPO DE INSTALACIÓN TAMBIÉN REEMPLAZARON LA BATERÍA PERO NO ENCIENDE",0
LA PANTALLA NO FUNCIONA TERMOSTATO LA PANTALLA NO FUNCIONA.,1
"¡Un técnico acaba de realizar la puesta en marcha hoy y todo parece estar funcionando bien en ese lado!_x000D_
Por otro lado tengo un problema de visualización en 1 de los módulos del pack termostato:_x000D_
Composición del pack termostato conectado por radio think azul:_x000D_
1 Termostato Principal Blanco: BLUEFACE (CE6) cableado_x000D_
La pantalla del módulo principal parece dañada, constantemente tengo un deslizamiento rojo vertical en la pantalla. TERMOSTATO ¡Un técnico acaba de realizar la puesta en marcha hoy y todo parece estar funcionando bien en ese lado!_x000D_
Por otro lado tengo un problema de visualización en 1 de los módulos del pack termostato:_x000D_
Composición del pack termostato conectado por radio think azul",1
"Termostato, le ha salido una raya en la pantalla. adjuntamos foto. CARA AZUL 32Z Termostato, le ha salido una raya en la pantalla. adjuntamos foto.",1
AVERÍA EN PANTALLA TACTIL DE TERMOSTATO BLUEFACE. TERMOSTATO BLUEFACE BLANCO PANTALLA TACTIL DE TERMOSTATO AVERIADA,1
"LLEGO LA COMPUERTA CON EL MOTOR SUELTO_x000D_
THINK SE BLOQUEA_x000D_
BLUEFACE SE PONE LA PANTALLA VERDE Y LUEGO SE QUEDÓ APAGADO TERMOSTATO THINK CABLE BLANCO ENVIAR UN TERMOSTATO NUEVO",1
"LLEGO LA COMPUERTA CON EL MOTOR SUELTO_x000D_
THINK SE BLOQUEA_x000D_
BLUEFACE SE PONE LA PANTALLA VERDE Y LUEGO SE QUEDÓ APAGADO TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UN TERMOSTATO NUEVO",1
"Mandos Blueface que no funcionan bien, se quedan colgados, se reinicia y apaga solo. MANDO BLUEFACE Fallo del mando, no funciona bien.",0
"Mandos Blueface que no funcionan bien, se quedan colgados, se reinicia y apaga solo. MANDO BLUEFACE Mando no funciona bien",0
"Mando maestro Blueface no carga, quedando bloqueado en la pantalla inicial. Termostato de cara azul El termostato Blueface maestro de la instalación no carga y permanece bloqueado con la pantalla inicial.",0
". CABLE TERMOSTATO A COLOR AIRZONE BLUEFACE (CE6) Está bloqueado, no responde a la pantalla táctil",0
. TERMOSTATO CABLE SIMPLIFICADO AIRZONE LITE (CE6) No responde al abrir y cerrar la zona,0
Problema en la visualización del termostato. Mando a distancia Bleuface Blanco Problema de visualización. Foto adjunta.,1
"problema de visualización en el termostato blueface_x000D_
ver foto adjunta_x000D_
A4 TERMOSTATO CARA AZUL PROBLEMA DE VISUALIZACIÓN VER FOTO ADJUNTA_x000D_
A4",1
"DEVOLUCION DE MATERIAL cara azul Falla el termostato, se queda bloqueado._x000D_
Descontar de mi albarán TCP Javier V.",0
"DEVOLUCION DE MATERIAL CARA AZUL El termostato se bloquea, lo cambio por el F00Q6NL._x000D_
Descontar de mi Albaran TCP Javier V.",0
Pantalla defectuosa  Pantalla del termostato defectuosa.,1
se enciende solo y mala calidad de la pantalla TERMOSTATO AZUL SE ENCIENDE SOLO Y MALA CALIDAD DE LA IMAGEN DE LA PANTALLA,1
"PANTALLA BLANCA TH F00P2QA_x000D_
TH F00P2QC LINEA BLANCA HORIZONTAL CARA AZUL BLANCA PANTALLA BLANCA",1
"PANTALLA BLANCA TH F00P2QA_x000D_
TH F00P2QC LINEA BLANCA HORIZONTAL CARA AZUL BLANCA LÍNEA BLANCA HORIZONTAL",1
PANTALLA CON RAYAS CASI ILEGIBLES CARA AZUL PANTALLA DE RAYAS CASI ILEGIBLE,1
"visualización de pantalla blueface hs CARA AZUL BLANCA la pantalla muestra barras y líneas, nada más.",1
Pb BF - pantalla sin posibilidad de conectarla a la placa BLUEFACE CABLE BLANC Pb BF - pantalla sin posibilidad de conectarla a la placa,1
No hace nada CE6 RADIOTERMOSTATO MONOCROMO AIRZONE RHINK BL 8Z No se enciende,0
"PANTALLA NO RESPONDE, INDICA EL CLIENTE QUE TIENE MUCHOS COLORES CABLE TERMOSTATO A COLOR AIRZONE BLUEFACE (RA6) PANTALLA CON MUCHOS COLORES",1
TERMOSTATO INUTILIZABLE DE FABRICA TERMOSTATO AZUL Al encenderse el termostato aparecen rayas en la pantalla y es inusable.,1
TERMOSTATOS NO RESPONDEN TERMOSTATO BLUEFACE 32Z NO RESPONDE,0
TERMOSTATOS NO RESPONDEN TERMOSTATO BLUEFACE 32Z NO RESPONDE,0
"PANTALLA NEGRA CARA AZUL NEGRO EL CLIENTE LLAMÓ A LA LÍNEA DIRECTA CON EXPEDIENTE 11793_x000D_
PANTALLA NEGRA",1
PANTALLA BLOQUEADA - INCIDENCIA GESTIONADA CON EL TECNICO FRANCISCO DIRECTAMENTE CON NUESTRO CLIENTE CABLE TERMOSTATO A COLOR AIRZONE BLUEFACE (RA6) BLOQUE DE TERMOSTATO - INCIDENCIA GESTIONADA POR NUESTRO CLIENTE CON EL TÉCNICO FRANCISCO,0
Mando no responde MANDO AIRZONE Mando no funciona.,0
Le thermostat se bloque. CARA AZUL El termostato se congela regularmente.,0
EL TERMOSTATO NO FUNCIONA  EL TERMOSTATO NO RESPONDE,0
"Solicito reposición en garantía de un termostato blueface cable blanco. La pantalla del termostato parpadea continuamente y cambia sin recibir ordenes._x000D_
Se le suministra uno nuevo al cliente en garantía de mi stock. El termostato es de obra nueva, no ha funcionado._x000D_
Se adjunta video demostrativo_x000D_
Solicito reposición para su venta. BLUEFACE CABLE BLANCO Solicito reposición en garantía de un termostato AZX6BLUEFACE. EL TERMOSTATO PARAPADEA CONTINUQAMENTE Y CAMBIA DE PANTALLA SI RECIBIR ORDEN ALGUNA._x000D_
Se adjunta video demostrativo_x000D_
Un saludo y gracias",1
La pantalla esta bloqueada TERMOSTATO CARA AZUL La pantalla esta bloqueada,0
"HAY ZONAS QUE LA COBERTURA CON LA CENTRAL ES MUY BAJA, GASTA PILAS CONTINUAMENTE._x000D_
BLUEFACE ACUAZONE SE PONE LA PANTALLA VERDE Y SE BLOQUEA._x000D_
MOTOR TRIPLE SE PASA Y UNA VEZ CERRADA SIGUE HACIENDO RUIDO TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UN TERMOSTATO NUEVO",1
EL BLUEFACE SE HA QUEDADO BLOQUEADO CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UN TERMOSTATO NUEVO,0
  No hay pantalla blanca ver foto,1
Termostato bloqueado. TERMOSTATO PIENSA EN RADIO Termostato atascado,0
Termostato bloqueado. TERMOSTATO PIENSA EN RADIO Termostato atascado,0
EL TERMOSTATO NO FUNCIONA LA PANTALLA NO SE ENCIENDE - EL TERMOSTATO NO FUNCIONA LA PANTALLA NO SE ENCIENDE,1
"Buen día,_x000D_
_x000D_
Tengo un cliente que tiene un problema con un Blueface y solicita un cambio (visto con la línea directa)_x000D_
AZCE6BLUEFACECCB_x000D_
SN:FOOMWDV_x000D_
billete: 11996._x000D_
_x000D_
Atentamente, cara azul Problema de pantalla, visto con Hotline.",1
"El termostato Blueface AZCE6BLUEFACECB no funciona. La pantalla se ilumina pero no muestra los dígitos._x000D_
Empresa Sanipower SA. Termostato BlueFace por cabo Branco El termostato no funciona, solo enciende la pantalla sin mostrar los dígitos.",1
línea vertical en entintado CARA AZUL LÍNEA VERTICAL EN PANTALLA,1
"CENTRAL DE ELEMNTOS RADIANTES NO FUNCIONA NO ACTIVA LAS ZONAS_x000D_
WEBSERVER WIFI SE DESCONECTA_x000D_
BLUEFACE TIENE UNA RAYA EN LA PANTALLA_x000D_
BLUEFACE NO FUNCIONA LA PARTE DERECHA DE LA PANTALLA TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 8 ENVIAR UNO NUEVO",1
"CENTRAL DE ELEMNTOS RADIANTES NO FUNCIONA NO ACTIVA LAS ZONAS_x000D_
WEBSERVER WIFI SE DESCONECTA_x000D_
BLUEFACE TIENE UNA RAYA EN LA PANTALLA_x000D_
BLUEFACE NO FUNCIONA LA PARTE DERECHA DE LA PANTALLA TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 8 ENVIAR UNO NUEVO",1
"CLIENTE SE LLEVÓ 13 UDS DE LA REF.AZRA6BLUEFACECB.NOS REPORTA QUE 2 UDS PRESENTAN AHORA,DESPUÉS DE UN AÑO FUNCIONANDO,LA PANTALLA CON LÍNEAS PIXELADAS VERTICALES.CORRESPONDEN A SU ALBARÁN 1/21912642.ROGAMOS INDIQUEN COMO PROCEDER PARA SU CAMBIO EN GARANTÍA.PRODUCTO INSTALADO. TERMOSTATO CABLE INTELIGENTE AIRZONE CLIENTE PRECISA CAMBIO.PRODUCTO INSTALADO",1
PANTALLA SE DIFUMINAN LOS COLORES TERMOSTATO AZUL AVERIA PANTALLA ( SE DISTORSIONAN LOS COLORES DE LA PANTALLA),1
En uno de los termostatos Blueface han aparecido una lineas verticales en la pantalla que se mantienen de forma permanente. Se ha probado a resetear termostato sin cambios. TERMOSTATO CABLE INTELIGENTE AIRZONE BLUEFACE cambio de termostato,1
"pantalla de cara azul parpadeando_x000D_
Reemplazado por uno nuevo, problema resuelto. blueface 32 blanco Pantalla intermitente de cara azul",1
termostao blueface con rallas TERMOSTATO BLUEFACE EN BLANCO PANTALLA CON RALLAS AZULES,1
La pantalla se bloquea y no hace nada. TERMOSTATO BLANCO RADIO THINK 8Z La pantalla se bloquea y no hace nada.,0
ver con el cliente TERMOSTATO CARA AZUL pantalla hs,1
"LA PANTALLA DEL TERMOSTATO SE VUELVE ROSA. TERMOSTATO BLANCO CABLEADO SU número de diagnóstico de línea directa: 10034_x000D_
Motivo: La pantalla se vuelve rosa.",1
PANTALLA CONGELADA EN EL LOGOTIPO DE AIRZONE TERMOSTATO BLANCO BLUEFACE CABLEADO PANTALLA CONGELADA EN EL LOGOTIPO DE AIRZONE,0
"2 WS WIFI QUE DAN PROBLEMAS DE ERROR 12_x000D_
CENTRAL FLEXA NO FUNCIONAN LOS PUERTOS DE EXPANDIÓN ERROR 0_x000D_
BLUEFACE FLEXA PANTALLA VERDE_x000D_
BLUEFACE FLEXA SE BLOQUEA TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 8 ENVIAR UN TERMOSTATO NUEVO",1
"2 WS WIFI QUE DAN PROBLEMAS DE ERROR 12_x000D_
CENTRAL FLEXA NO FUNCIONAN LOS PUERTOS DE EXPANDIÓN ERROR 0_x000D_
BLUEFACE FLEXA PANTALLA VERDE_x000D_
BLUEFACE FLEXA SE BLOQUEA TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 8 ENVIAR UN TERMOSTATO NUEVO",1
4 MANDOS  THING BLANCOS CON PROBLEMAS DE FUNCIONAMIENTO. NO ACTUAN. PANTALLA FRONTAL SUELTA PENSAR TERMOSTATO RADIO BLANCO 4 MANDOS THINK RADIO QUE NO FUNCIONAN. CARCASA EXTERIOR SUELTA,1
"n/s F00KBB0 el mando se quedo pantalla en negro y bloqueado,nosotros le suministramos al cliente un mando para poder trabajar ya que se le quedo la maquina en ventilacion . Necesitamos que nos envien un mando nuevo, enviaremos el mando con el fallo.  n/s F00KBB0 el mando se quedo pantalla en negro y bloqueado,nosotros le suministramos al cliente un mando para poder trabajar ya que se le quedo la maquina en ventilacion . Necesitamos que nos envien un mando nuevo, enviaremos el mando con el fallo.",0
"El producto instalado tiene problemas con el consumo de los termostatos radio, las pilas duran unas dos semanas, también los mandos pierden conexión, se ponen en modo eco a 10º ._x000D_
El instalador decide cambiar a instalar un sistema de cable. Tramitamos pedido para nuevo envío urgente , material según registro de llamada 3061. TERMOSTATOS RADIO SE DEVUELVEN LOS 4 TERMOSTATOS DEL ALBARAN",0
"ya no reacciona  No hay pantalla, pruebe con baterías nuevas.",0
"1 error AZCE6THINKRB e1 regularmente_x000D_
1 El termostato AZCE6THINKRB permanece bloqueado _x000D_
1 x azwscloudcff5 IMPOSIBLE EMPAREJARLO CON UNA CAJA O ROUTER  Recibe regularmente el error 1",0
"1 error AZCE6THINKRB e1 regularmente_x000D_
1 El termostato AZCE6THINKRB permanece bloqueado _x000D_
1 x azwscloudcff5 IMPOSIBLE EMPAREJARLO CON UNA CAJA O ROUTER  el termostato permanece bloqueado",0
PANTALLA BLUEFACE BLOQUEADA VERDE  PANTALLA BLUEFACE BLOQUEADA VERDE,1
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"CODIGO INCIDENCIA 3125. LOS TERMSOTATOS LITE RADIO DE RADIANT DE VERSION 5.20 TIENEN UN BUG QUE AUMENTA SOBREMEDIDA EL CONSUMO, AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS AL SER RADIO. SE DEVUELVEN TODAS LAS UNIDADES Y SE SOLICITA REEMPLAZO DE TODAS ELLAS CON LA MAYOR URGENCIA POSIBLE, CON LA VERSION MAS ACTUALIZADA (5.3.1 creo) TERMOSTATO RADIANTE LITE BLANCO CONSUMO DE BATERIA EXCESIVO",0
"Se solicita cambio en garantía de un termostato think radio blanco para flexa3. El termostato no actúa, está bloqueado. THINK RADIO BLANCO PARA FLEXA3 EL TERMOSTATO ESTÁ BLOQUEADO, SE SOLICITA CAMBIO EN GARANTÍA PARA SU VENTA. UN SALUDO Y GRACIAS",0
LOS TERMOSTATOS ZINC RADIO DE RANDIAN DE VERSION 5.20 TIENEN UN BUG QEU AUMENTA SOBRE MEDIA EL CONSUMO AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS VIA RADIO POR LO QUE SE DEVUELVEN LAS UNIDADES Y SE SOLICITA REEMPLAZO A LA MAYOR BREVEDAD POSIBLE. TERMOSTATO CONSUMO EXCESIVO DE BATERIA.,0
LOS TERMOSTATOS ZINC RADIO DE RANDIAN DE VERSION 5.20 TIENEN UN BUG QEU AUMENTA SOBRE MEDIA EL CONSUMO AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS VIA RADIO POR LO QUE SE DEVUELVEN LAS UNIDADES Y SE SOLICITA REEMPLAZO A LA MAYOR BREVEDAD POSIBLE. TERMOSTATO CONSUMO EXCESIVO DE LAS BATERIAS.,0
LOS TERMOSTATOS ZINC RADIO DE RANDIAN DE VERSION 5.20 TIENEN UN BUG QEU AUMENTA SOBRE MEDIA EL CONSUMO AGOTANDO LA PILA EN MENOS DE UN MES. NO ES POSIBLE ACTUALIZARLOS VIA RADIO POR LO QUE SE DEVUELVEN LAS UNIDADES Y SE SOLICITA REEMPLAZO A LA MAYOR BREVEDAD POSIBLE. TERMOSTATO CONSUMO EXCESIVO DE LAS BATERIAS.,0
La pantalla muestra líneas anormales que forman una especie de cuadrícula. TERMOSTATO CABLEADO CARA AZUL PROGRAMABLE AIRZONE La pantalla muestra líneas anormales que forman una especie de cuadrícula.,1
"Uno de los termostatos suministrados, su pantalla se queda en negro y no funciona. AZR6BLUFACECB SE QUEDA LA PANTALLA EN NEGRO",1
